home_games,home_win_rate,home_draw_rate,home_loss_rate,home_points_per_game,home_goals_for_per_game,home_goals_against_per_game,home_goal_diff_per_game,home_home_goals_for_per_game,home_home_goals_against_per_game,home_away_goals_for_per_game,home_away_goals_against_per_game,home_recent_points_per_game,home_recent_goals_for,home_recent_goals_against,home_elo,away_games,away_win_rate,away_draw_rate,away_loss_rate,away_points_per_game,away_goals_for_per_game,away_goals_against_per_game,away_goal_diff_per_game,away_home_goals_for_per_game,away_home_goals_against_per_game,away_away_goals_for_per_game,away_away_goals_against_per_game,away_recent_points_per_game,away_recent_goals_for,away_recent_goals_against,away_elo,games_diff,points_per_game_diff,goal_diff_per_game_diff,recent_points_per_game_diff,elo_diff,h2h_games,h2h_home_win_rate,h2h_draw_rate,h2h_goal_diff_per_game,is_world_cup,is_knockout,is_neutral_site,competition,stage,match_id,match_datetime_utc,match_date,home_team,away_team,FTHG,FTAG,FTR,home_shots,away_shots,home_sot,away_sot,source
10.0,0.4,0.3,0.3,1.5,1.6,0.9,0.7,2.3333333333333335,0.8333333333333334,0.5,1.0,1.5,1.6,0.9,1538.57,2.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.2,0.5,0.5,1505.087,8.0,0.5,0.7,1.3,33.48299999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UEFA/European Championship,group-stage,232277,2008-06-17T18:45:00+00:00,2008-06-17,Netherlands,Romania,2,0,H,14.0,8.0,6.0,1.0,espn
8.0,0.5,0.125,0.375,1.625,0.875,0.875,0.0,0.5,1.0,1.25,0.75,1.3,0.875,0.875,1510.988,13.0,0.6923076923076923,0.07692307692307693,0.23076923076923078,2.1538461538461537,1.8461538461538463,0.9230769230769231,0.9230769230769231,2.125,1.0,1.4,0.8,1.9,1.7,0.8,1582.396,-5.0,-0.5288461538461537,-0.9230769230769231,-0.5999999999999999,-71.4079999999999,1.0,0.0,1.0,0.0,0.0,0.0,1.0,UEFA/European Championship,group-stage,232279,2008-06-18T18:45:00+00:00,2008-06-18,Greece,Spain,1,2,A,13.0,19.0,5.0,6.0,espn
7.0,0.42857142857142855,0.0,0.5714285714285714,1.2857142857142858,0.8571428571428571,1.2857142857142858,-0.42857142857142855,1.3333333333333333,1.0,0.5,1.5,0.9,0.8571428571428571,1.2857142857142858,1490.603,13.0,0.23076923076923078,0.5384615384615384,0.23076923076923078,1.2307692307692308,1.3076923076923077,1.0,0.3076923076923077,1.5714285714285714,1.0,1.0,1.0,1.4,1.4,0.9,1512.728,-6.0,0.05494505494505497,-0.7362637362637363,-0.4999999999999999,-22.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UEFA/European Championship,group-stage,232278,2008-06-18T18:45:00+00:00,2008-06-18,Russia,Sweden,2,0,H,15.0,12.0,6.0,6.0,espn
16.0,0.5625,0.0625,0.375,1.75,1.5625,1.0625,0.5,1.6,0.8,1.5,1.5,1.8,1.3,1.0,1545.188,19.0,0.631578947368421,0.15789473684210525,0.21052631578947367,2.0526315789473686,1.736842105263158,0.7368421052631579,1.0,1.9230769230769231,0.9230769230769231,1.3333333333333333,0.3333333333333333,2.4,1.8,0.8,1611.908,-3.0,-0.3026315789473686,-0.5,-0.5999999999999999,-66.7199999999998,1.0,0.0,0.0,-2.0,0.0,1.0,1.0,UEFA/European Championship,quarterfinals,232280,2008-06-19T18:45:00+00:00,2008-06-19,Portugal,Germany,2,3,A,21.0,10.0,10.0,5.0,espn
12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0833333333333333,-0.08333333333333333,1.6,2.0,0.5714285714285714,0.42857142857142855,1.3,1.0,1.1,1509.561,9.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,1.7777777777777777,1.3333333333333333,1.0,0.3333333333333333,3.0,1.0,0.8571428571428571,1.0,1.6,1.3333333333333333,1.0,1537.872,3.0,-0.4444444444444444,-0.41666666666666663,-0.30000000000000004,-28.31100000000015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UEFA/European Championship,quarterfinals,232281,2008-06-20T18:45:00+00:00,2008-06-20,Croatia,Türkiye,1,1,D,15.0,10.0,7.0,4.0,espn
11.0,0.45454545454545453,0.2727272727272727,0.2727272727272727,1.6363636363636365,1.6363636363636365,0.8181818181818182,0.8181818181818182,2.2857142857142856,0.7142857142857143,0.5,1.0,1.7,1.7,0.8,1553.365,8.0,0.5,0.0,0.5,1.5,1.0,1.125,-0.125,1.5,0.75,0.5,1.5,1.2,1.0,1.125,1508.012,3.0,0.13636363636363646,0.9431818181818182,0.5,45.353000000000065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UEFA/European Championship,quarterfinals,232282,2008-06-21T18:45:00+00:00,2008-06-21,Netherlands,Russia,1,3,A,28.0,26.0,14.0,13.0,espn
14.0,0.7142857142857143,0.07142857142857142,0.21428571428571427,2.2142857142857144,1.8571428571428572,0.9285714285714286,0.9285714285714286,2.125,1.0,1.5,0.8333333333333334,2.2,1.9,0.9,1594.184,17.0,0.5294117647058824,0.29411764705882354,0.17647058823529413,1.8823529411764706,1.3529411764705883,0.7647058823529411,0.5882352941176471,1.5,0.7,1.1428571428571428,0.8571428571428571,2.3,1.5,0.6,1599.956,-3.0,0.33193277310924385,0.3403361344537815,-0.09999999999999964,-5.7719999999999345,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UEFA/European Championship,quarterfinals,232283,2008-06-22T18:45:00+00:00,2008-06-22,Spain,Italy,0,0,D,27.0,12.0,10.0,6.0,espn
20.0,0.65,0.15,0.2,2.1,1.8,0.8,1.0,1.9230769230769231,0.9230769230769231,1.5714285714285714,0.5714285714285714,2.4,1.7,0.8,1623.887,10.0,0.5,0.2,0.3,1.7,1.3,1.0,0.3,3.0,1.0,0.875,1.0,1.7,1.3,1.0,1536.67,10.0,0.40000000000000013,0.7,0.7,87.21699999999987,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UEFA/European Championship,semifinals,232284,2008-06-25T18:45:00+00:00,2008-06-25,Germany,Türkiye,3,2,H,9.0,22.0,5.0,15.0,espn
9.0,0.5555555555555556,0.0,0.4444444444444444,1.6666666666666667,1.2222222222222223,1.1111111111111112,0.1111111111111111,1.5,0.75,1.0,1.4,1.5,1.2222222222222223,1.1111111111111112,1526.505,15.0,0.6666666666666666,0.13333333333333333,0.2,2.1333333333333333,1.7333333333333334,0.8666666666666667,0.8666666666666667,1.8888888888888888,0.8888888888888888,1.5,0.8333333333333334,2.0,1.8,0.9,1594.43,-6.0,-0.46666666666666656,-0.7555555555555555,-0.5,-67.92499999999995,2.0,0.0,0.0,-2.0,0.0,1.0,1.0,UEFA/European Championship,semifinals,232285,2008-06-26T18:45:00+00:00,2008-06-26,Russia,Spain,0,3,A,9.0,18.0,4.0,12.0,espn
21.0,0.6666666666666666,0.14285714285714285,0.19047619047619047,2.142857142857143,1.8571428571428572,0.8571428571428571,1.0,2.0,1.0,1.5714285714285714,0.5714285714285714,2.4,1.9,1.0,1635.036,16.0,0.6875,0.125,0.1875,2.1875,1.8125,0.8125,1.0,1.8888888888888888,0.8888888888888888,1.7142857142857142,0.7142857142857143,2.2,2.0,0.8,1608.916,5.0,-0.044642857142857206,0.0,0.19999999999999973,26.12000000000012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,UEFA/European Championship,final,232286,2008-06-29T18:45:00+00:00,2008-06-29,Germany,Spain,0,1,A,4.0,14.0,3.0,8.0,espn
3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,1.5,1.5,2.0,2.0,0.4,1.6666666666666667,1.6666666666666667,1499.135,7.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,0.8571428571428571,1.1428571428571428,-0.2857142857142857,0.75,1.0,1.0,1.3333333333333333,0.8,0.8571428571428571,1.1428571428571428,1479.644,-4.0,0.19047619047619047,0.2857142857142857,-0.4,19.490999999999985,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264031,2010-06-11T14:00:00+00:00,2010-06-11,South Africa,Mexico,1,1,D,9.0,14.0,5.0,5.0,espn
3.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.6666666666666667,-0.3333333333333333,1.0,2.0,1.5,1.5,0.2,1.3333333333333333,1.6666666666666667,1483.967,16.0,0.3125,0.3125,0.375,1.25,1.0,1.0625,-0.0625,0.42857142857142855,0.8571428571428571,1.4444444444444444,1.2222222222222223,1.2,0.9,1.0,1499.379,-13.0,-0.5833333333333334,-0.2708333333333333,-1.0,-15.411999999999807,1.0,0.0,1.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264032,2010-06-11T18:30:00+00:00,2010-06-11,Uruguay,France,0,0,D,7.0,20.0,3.0,3.0,espn
8.0,0.5,0.25,0.25,1.75,1.0,0.875,0.125,1.1666666666666667,0.6666666666666666,0.5,1.5,1.4,1.0,0.875,1526.574,9.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.4444444444444444,0.8888888888888888,1.0,-0.1111111111111111,0.6,1.2,1.25,0.75,1.3,0.8888888888888888,1.0,1499.2,-1.0,0.3055555555555556,0.2361111111111111,0.09999999999999987,27.374000000000024,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264038,2010-06-12T11:30:00+00:00,2010-06-12,South Korea,Greece,2,0,H,17.0,6.0,4.0,2.0,espn
7.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,2.0,1.8571428571428572,0.5714285714285714,1.2857142857142858,2.75,0.5,0.6666666666666666,0.6666666666666666,1.4,1.8571428571428572,0.5714285714285714,1551.708,2.0,0.0,0.5,0.5,0.5,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,0.1,0.0,0.5,1483.054,5.0,1.5,1.7857142857142858,1.2999999999999998,68.654,1.0,1.0,0.0,1.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264037,2010-06-12T14:00:00+00:00,2010-06-12,Argentina,Nigeria,1,0,H,20.0,12.0,7.0,1.0,espn
11.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,1.7272727272727273,1.6363636363636365,1.0,0.6363636363636364,1.6,0.2,1.6666666666666667,1.6666666666666667,1.8,1.7,1.0,1557.564,7.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,1.1428571428571428,1.4285714285714286,-0.2857142857142857,1.5,2.5,1.0,1.0,0.8,1.1428571428571428,1.4285714285714286,1484.072,4.0,0.5844155844155845,0.922077922077922,1.0,73.49200000000019,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264043,2010-06-12T18:30:00+00:00,2010-06-12,England,United States,1,1,D,18.0,12.0,6.0,4.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.3333333333333335,-1.6666666666666667,1.0,3.0,0.5,2.0,0.0,0.6666666666666666,2.3333333333333335,1445.673,-3.0,0.0,1.6666666666666667,0.0,54.327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264044,2010-06-13T11:30:00+00:00,2010-06-13,Algeria,Slovenia,0,1,A,10.0,7.0,2.0,3.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,4.0,0.5,0.0,0.5,1.5,1.0,1.5,-0.5,2.0,1.0,0.6666666666666666,1.6666666666666667,0.6,1.0,1.5,1508.996,-4.0,-1.5,0.5,-0.6,-8.996000000000095,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264050,2010-06-13T14:00:00+00:00,2010-06-13,Serbia,Ghana,0,1,A,14.0,15.0,2.0,1.0,espn
22.0,0.6363636363636364,0.13636363636363635,0.22727272727272727,2.0454545454545454,1.7727272727272727,0.8636363636363636,0.9090909090909091,1.8666666666666667,1.0,1.5714285714285714,0.5714285714285714,2.1,1.6,1.1,1619.143,4.0,0.25,0.25,0.5,1.0,1.25,1.5,-0.25,3.0,1.0,0.6666666666666666,1.6666666666666667,0.4,1.25,1.5,1487.834,18.0,1.0454545454545454,1.1590909090909092,1.7000000000000002,131.30899999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264049,2010-06-13T18:30:00+00:00,2010-06-13,Germany,Australia,4,0,H,17.0,11.0,9.0,2.0,espn
12.0,0.4166666666666667,0.25,0.3333333333333333,1.5,1.5833333333333333,1.0,0.5833333333333334,2.125,1.0,0.5,1.0,1.7,1.6,0.8,1534.872,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.7142857142857142,1.2857142857142858,1.0,0.2857142857142857,1.25,0.75,1.3333333333333333,1.3333333333333333,1.2,1.2857142857142858,1.0,1527.479,5.0,-0.2142857142857142,0.29761904761904767,0.5,7.393000000000029,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264055,2010-06-14T11:30:00+00:00,2010-06-14,Netherlands,Denmark,2,0,H,19.0,11.0,6.0,3.0,espn
6.0,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,1.6666666666666667,-0.8333333333333334,0.8,1.4,1.0,3.0,0.5,0.8333333333333334,1.6666666666666667,1467.274,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,0.5,1.0,1.0,1.0,0.4,0.6666666666666666,1.0,1497.201,3.0,-0.4999999999999999,-0.5,0.09999999999999998,-29.927000000000135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264056,2010-06-14T14:00:00+00:00,2010-06-14,Japan,Cameroon,1,0,H,3.0,9.0,2.0,2.0,espn
18.0,0.5,0.3333333333333333,0.16666666666666666,1.8333333333333333,1.2777777777777777,0.7222222222222222,0.5555555555555556,1.5,0.7,1.0,0.75,2.1,1.3,0.6,1599.71,5.0,0.4,0.2,0.4,1.4,1.4,1.0,0.4,2.0,1.0,1.0,1.0,0.7,1.4,1.0,1501.453,13.0,0.43333333333333335,0.15555555555555556,1.4000000000000001,98.25700000000006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264061,2010-06-14T18:30:00+00:00,2010-06-14,Italy,Paraguay,1,1,D,10.0,7.0,5.0,1.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264074,2010-06-16T11:30:00+00:00,2010-06-16,Honduras,Chile,0,1,A,7.0,20.0,2.0,5.0,espn
17.0,0.7058823529411765,0.11764705882352941,0.17647058823529413,2.235294117647059,1.7647058823529411,0.7647058823529411,1.0,1.8888888888888888,0.8888888888888888,1.625,0.625,2.5,2.1,0.7,1624.809,10.0,0.3,0.2,0.5,1.1,0.8,0.9,-0.1,0.8571428571428571,0.8571428571428571,0.6666666666666666,1.0,1.1,0.8,0.9,1485.258,7.0,1.1352941176470588,1.1,1.4,139.55099999999993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264073,2010-06-16T14:00:00+00:00,2010-06-16,Spain,Switzerland,0,1,A,24.0,8.0,8.0,3.0,espn
4.0,0.25,0.5,0.25,1.25,1.5,1.5,0.0,1.3333333333333333,1.3333333333333333,2.0,2.0,0.5,1.5,1.5,1498.134,4.0,0.0,0.75,0.25,0.75,1.0,1.25,-0.25,0.5,1.0,1.5,1.5,0.3,1.0,1.25,1484.759,0.0,0.5,0.25,0.2,13.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264033,2010-06-16T18:30:00+00:00,2010-06-16,South Africa,Uruguay,0,3,A,10.0,19.0,3.0,6.0,espn
8.0,0.625,0.25,0.125,2.125,1.75,0.5,1.25,2.4,0.4,0.6666666666666666,0.6666666666666666,1.7,1.75,0.5,1566.087,9.0,0.5555555555555556,0.2222222222222222,0.2222222222222222,1.8888888888888888,1.1111111111111112,0.7777777777777778,0.3333333333333333,1.2857142857142858,0.5714285714285714,0.5,1.5,1.7,1.1111111111111112,0.7777777777777778,1544.797,-1.0,0.23611111111111116,0.9166666666666667,0.0,21.289999999999964,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264039,2010-06-17T11:30:00+00:00,2010-06-17,Argentina,South Korea,4,1,H,22.0,13.0,11.0,2.0,espn
10.0,0.4,0.1,0.5,1.3,0.8,1.1,-0.3,0.6,1.2,1.0,1.0,1.3,0.8,1.1,1480.977,3.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,1.0,0.1,0.0,0.6666666666666666,1468.675,7.0,0.9666666666666668,0.36666666666666664,1.2,12.302000000000135,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264040,2010-06-17T14:00:00+00:00,2010-06-17,Greece,Nigeria,2,1,H,27.0,10.0,11.0,4.0,espn
17.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,1.2352941176470589,0.9411764705882353,1.0,-0.058823529411764705,0.42857142857142855,0.8571428571428571,1.3,1.1,1.3,0.9,0.9,1498.587,8.0,0.25,0.375,0.375,1.125,0.875,1.125,-0.25,0.75,1.0,1.0,1.25,0.9,0.875,1.125,1480.645,9.0,0.11029411764705888,0.19117647058823528,0.4,17.942000000000007,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264034,2010-06-17T18:30:00+00:00,2010-06-17,France,Mexico,0,2,A,13.0,12.0,4.0,5.0,espn
23.0,0.6521739130434783,0.13043478260869565,0.21739130434782608,2.0869565217391304,1.8695652173913044,0.8260869565217391,1.0434782608695652,2.0,0.9375,1.5714285714285714,0.5714285714285714,2.1,1.8,1.1,1634.229,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1482.598,22.0,2.0869565217391304,2.0434782608695654,2.1,151.63100000000009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264051,2010-06-18T11:30:00+00:00,2010-06-18,Germany,Serbia,0,1,A,15.0,9.0,4.0,3.0,espn
4.0,0.25,0.0,0.75,0.75,0.75,1.75,-1.0,1.0,3.0,0.6666666666666666,1.3333333333333333,0.3,0.75,1.75,1466.308,8.0,0.25,0.375,0.375,1.125,1.125,1.375,-0.25,1.5,2.5,1.0,1.0,0.9,1.125,1.375,1487.795,-4.0,-0.375,-0.75,-0.6000000000000001,-21.48700000000008,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264045,2010-06-18T14:00:00+00:00,2010-06-18,Slovenia,United States,2,2,D,7.0,14.0,4.0,6.0,espn
12.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,1.6666666666666667,1.5833333333333333,1.0,0.5833333333333334,1.5,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.8,1.8,1.1,1553.841,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1479.365,11.0,1.6666666666666667,1.5833333333333335,1.8,74.47599999999989,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264046,2010-06-18T18:30:00+00:00,2010-06-18,England,Algeria,0,0,D,15.0,11.0,6.0,1.0,espn
13.0,0.46153846153846156,0.23076923076923078,0.3076923076923077,1.6153846153846154,1.6153846153846154,0.9230769230769231,0.6923076923076923,2.111111111111111,0.8888888888888888,0.5,1.0,1.7,1.5,0.8,1554.229,7.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.1428571428571428,0.8571428571428571,1.4285714285714286,-0.5714285714285714,0.8333333333333334,1.1666666666666667,1.0,3.0,0.8,0.8571428571428571,1.4285714285714286,1486.673,6.0,0.4725274725274726,1.2637362637362637,0.8999999999999999,67.55600000000004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264057,2010-06-19T11:30:00+00:00,2010-06-19,Netherlands,Japan,1,0,H,9.0,10.0,5.0,3.0,espn
5.0,0.6,0.0,0.4,1.8,1.0,1.2,-0.2,2.0,1.0,0.75,1.25,0.9,1.0,1.2,1526.398,5.0,0.2,0.2,0.6,0.8,1.0,2.0,-1.0,3.0,1.0,0.5,2.25,0.4,1.0,2.0,1472.748,0.0,1.0,0.8,0.5,53.649999999999864,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264052,2010-06-19T14:00:00+00:00,2010-06-19,Ghana,Australia,1,1,D,22.0,8.0,6.0,5.0,espn
4.0,0.25,0.25,0.5,1.0,0.5,1.0,-0.5,0.5,1.0,0.5,1.0,0.4,0.5,1.0,1477.802,8.0,0.375,0.375,0.25,1.5,1.125,1.125,0.0,1.25,0.75,1.0,1.5,1.2,1.125,1.125,1508.122,-4.0,-0.5,-0.5,-0.7999999999999999,-30.320000000000164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264058,2010-06-19T18:30:00+00:00,2010-06-19,Cameroon,Denmark,1,2,A,23.0,13.0,8.0,6.0,espn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,1.0,1.0,1.0,0.8,1.3333333333333333,1.0,1506.375,-6.0,-1.3333333333333333,-0.3333333333333333,-0.8,-6.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264064,2010-06-20T11:30:00+00:00,2010-06-20,Slovakia,Paraguay,0,2,A,6.0,11.0,1.0,5.0,espn
19.0,0.47368421052631576,0.3684210526315789,0.15789473684210525,1.7894736842105263,1.263157894736842,0.7368421052631579,0.5263157894736842,1.4545454545454546,0.7272727272727273,1.0,0.75,2.1,1.3,0.6,1594.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,19.0,1.7894736842105263,0.5263157894736842,2.1,94.78800000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264063,2010-06-20T14:00:00+00:00,2010-06-20,Italy,New Zealand,1,1,D,23.0,3.0,7.0,1.0,espn
11.0,1.0,0.0,0.0,3.0,2.5454545454545454,0.45454545454545453,2.090909090909091,2.125,0.25,3.6666666666666665,1.0,3.0,2.6,0.4,1672.634,3.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.6666666666666667,2.0,-0.3333333333333333,3.0,2.0,1.0,2.0,0.3,1.6666666666666667,2.0,1484.144,8.0,2.0,2.4242424242424243,2.7,188.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264069,2010-06-20T18:30:00+00:00,2010-06-20,Brazil,Ivory Coast,3,1,H,12.0,10.0,6.0,4.0,espn
17.0,0.5294117647058824,0.058823529411764705,0.4117647058823529,1.6470588235294117,1.588235294117647,1.1764705882352942,0.4117647058823529,1.6363636363636365,1.0,1.5,1.5,1.5,1.3,1.2,1533.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,17.0,1.6470588235294117,0.4117647058823529,1.5,33.20900000000006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264070,2010-06-21T11:30:00+00:00,2010-06-21,Portugal,North Korea,7,0,H,26.0,15.0,13.0,4.0,espn
1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,1.0,0.0,1517.864,11.0,0.36363636363636365,0.18181818181818182,0.45454545454545453,1.2727272727272727,0.8181818181818182,0.8181818181818182,0.0,0.8571428571428571,0.8571428571428571,0.75,0.75,1.3,0.9,0.9,1509.935,-10.0,1.7272727272727273,1.0,-1.0,7.929000000000087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264076,2010-06-21T14:00:00+00:00,2010-06-21,Chile,Switzerland,1,0,H,20.0,7.0,7.0,1.0,espn
18.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,2.111111111111111,1.6666666666666667,0.7777777777777778,0.8888888888888888,1.7,0.9,1.625,0.625,2.2,1.7,0.8,1600.132,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1482.136,17.0,2.111111111111111,1.8888888888888888,2.2,117.9960000000001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264075,2010-06-21T18:30:00+00:00,2010-06-21,Spain,Honduras,2,0,H,22.0,9.0,7.0,0.0,espn
18.0,0.2777777777777778,0.3333333333333333,0.3888888888888889,1.1666666666666667,0.8888888888888888,1.0555555555555556,-0.16666666666666666,0.375,1.0,1.3,1.1,1.2,0.9,1.1,1477.789,5.0,0.2,0.4,0.4,1.0,1.2,1.8,-0.6,1.0,1.75,2.0,2.0,0.5,1.2,1.8,1475.607,13.0,0.16666666666666674,0.43333333333333335,0.7,2.1820000000000164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264036,2010-06-22T14:00:00+00:00,2010-06-22,France,South Africa,1,2,A,10.0,21.0,4.0,10.0,espn
9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,1.0,0.0,0.75,1.0,1.2,1.0,1.2,1.0,1.0,1501.443,5.0,0.2,0.6,0.2,1.2,1.4,1.0,0.4,0.5,1.0,2.0,1.0,0.6,1.4,1.0,1507.286,4.0,0.1333333333333333,-0.4,0.6,-5.843000000000075,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264035,2010-06-22T14:00:00+00:00,2010-06-22,Mexico,Uruguay,0,1,A,11.0,15.0,2.0,5.0,espn
11.0,0.45454545454545453,0.09090909090909091,0.45454545454545453,1.4545454545454546,0.9090909090909091,1.0909090909090908,-0.18181818181818182,0.8333333333333334,1.1666666666666667,1.0,1.0,1.3,0.8,1.1,1498.209,9.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,2.2222222222222223,2.0,0.5555555555555556,1.4444444444444444,2.6666666666666665,0.5,0.6666666666666666,0.6666666666666666,2.0,2.0,0.5555555555555556,1586.451,2.0,-0.7676767676767677,-1.6262626262626263,-0.7,-88.24199999999996,0.0,0.0,0.0,0.0,1.0,0.0,1.0,FIFA/World Cup,group-stage,264042,2010-06-22T18:30:00+00:00,2010-06-22,Greece,Argentina,0,2,A,7.0,22.0,3.0,12.0,espn
